4,False,111.93.5.203,111.203.16.53,22,5820,2014-07-30 04:11:46.279670,98,0,3
6,True,111.203.16.53,111.93.5.203,5820,22,2014-07-30 04:11:46.520808,86,0,3
8,False,111.93.5.203,111.203.16.53,22,5820,2014-07-30 04:11:46.521505,490,0,3
9,True,111.203.16.53,111.93.5.203,5820,22,2014-07-30 04:11:46.766811,218,0,3
11,True,111.203.16.53,111.93.5.203,5820,22,2014-07-30 04:11:47.049760,210,0,3
13,False,111.93.5.203,111.203.16.53,22,5820,2014-07-30 04:11:47.115427,530,0,3
14,True,111.203.16.53,111.93.5.203,5820,22,2014-07-30 04:11:47.356767,82,1,3
16,True,111.203.16.53,111.93.5.203,5820,22,2014-07-30 04:11:47.597899,118,0,3
18,False,111.93.5.203,111.203.16.53,22,5820,2014-07-30 04:11:47.598882,118,0,3
19,True,111.203.16.53,111.93.5.203,5820,22,2014-07-30 04:11:47.839042,150,0,3
21,False,111.93.5.203,111.203.16.53,22,5820,2014-07-30 04:11:48.842913,134,0,3
22,True,111.203.16.53,111.93.5.203,5820,22,2014-07-30 04:11:49.088219,118,0,3
