4,False,111.93.5.203,61.182.202.57,22,46620,2014-07-29 05:01:25.040316,98,0,3
6,True,61.182.202.57,111.93.5.203,46620,22,2014-07-29 05:01:25.290779,86,0,3
8,False,111.93.5.203,61.182.202.57,22,46620,2014-07-29 05:01:25.291414,490,0,3
9,True,61.182.202.57,111.93.5.203,46620,22,2014-07-29 05:01:25.542048,218,0,3
11,True,61.182.202.57,111.93.5.203,46620,22,2014-07-29 05:01:25.830780,210,0,3
13,False,111.93.5.203,61.182.202.57,22,46620,2014-07-29 05:01:25.900086,530,0,3
14,True,61.182.202.57,111.93.5.203,46620,22,2014-07-29 05:01:26.167709,82,1,3
16,True,61.182.202.57,111.93.5.203,46620,22,2014-07-29 05:01:26.429332,118,0,3
18,False,111.93.5.203,61.182.202.57,22,46620,2014-07-29 05:01:26.430208,118,0,3
19,True,61.182.202.57,111.93.5.203,46620,22,2014-07-29 05:01:26.686590,150,0,3
21,False,111.93.5.203,61.182.202.57,22,46620,2014-07-29 05:01:27.689465,134,0,3
22,True,61.182.202.57,111.93.5.203,46620,22,2014-07-29 05:01:27.946312,118,0,3
